Account,Action,Type,Ad type,Campaign ID,Campaign Name,Ad Group ID,Ad Group Name,Ad ID,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,D1,D2,D3,D4,Final URL
4941701449,Edit,Ad,Responsive search ad,1683494533,SMY | US | Search | Brand Exact,65464486037,USA - Brand,784198246551,Smythson of Bond Street™,British heritage since 1887,Shop luxury leather pieces,Personalize your order today,Over 135 years of expertise,Free delivery on orders $500+,Handcrafted in England,Explore luxury Christmas gifts,Shop luxury stocking fillers,Luxury gifts for him,Luxury gifts for her,Gifts for the Home,Timeless leather craftsmanship,#original,#original,Make the ordinary extraordinary and the everyday timeless with Smythson,"A distinctly unique, extraordinary brand catering to extraordinary people since 1887","Discover the perfect gift this Christmas. Thoughtfully made, meaningfully given","This Christmas, celebrate the art of thoughtful gifting with Smythson",https://www.smythson.com/us/
